sample_uid	sample_token	gse_id	cancer_type	candidate_policy	input_cells	candidate_cells	reference_cells	infercnv_status	infercnv_output_rows	copykat_status	copykat_output_rows	mapped_cells	unmapped_cells	duplicate_or_conflict_cells
GSE178341|GSE178341__C142_N_1_1_0_c1_v2	GSE178341_GSE178341__C142_N_1_1_0_c1_v2_df4697047e65	GSE178341	Colorectal cancer	epithelial_solid_default	903	473	318	success	473	success	473	903	0	0
GSE178341|GSE178341__C142_T_1_1_0_c1_v2	GSE178341_GSE178341__C142_T_1_1_0_c1_v2_37a1e99de773	GSE178341	Colorectal cancer	epithelial_solid_default	943	174	689	success	174	skipped_insufficient_cells	0	943	0	0
GSE178341|GSE178341__C142_T_1_1_1_c1_v2	GSE178341_GSE178341__C142_T_1_1_1_c1_v2_944ecffe33df	GSE178341	Colorectal cancer	epithelial_solid_default	521	128	350	success	128	skipped_insufficient_cells	0	521	0	0
GSE178341|GSE178341__C143_N_1_1_0_c1_v2	GSE178341_GSE178341__C143_N_1_1_0_c1_v2_b498c9cf5f02	GSE178341	Colorectal cancer	epithelial_solid_default	1596	880	652	success	880	success	880	1596	0	0
GSE178341|GSE178341__C143_T_1_1_0_c1_v2	GSE178341_GSE178341__C143_T_1_1_0_c1_v2_66cb6a0b0188	GSE178341	Colorectal cancer	epithelial_solid_default	1522	270	1103	success	270	success	270	1522	0	0
GSE178341|GSE178341__C143_T_1_1_1_c1_v2	GSE178341_GSE178341__C143_T_1_1_1_c1_v2_c41a89962ca2	GSE178341	Colorectal cancer	epithelial_solid_default	531	89	340	success	89	skipped_insufficient_cells	0	531	0	0
GSE178341|GSE178341__C144_T_1_1_0_c1_v2	GSE178341_GSE178341__C144_T_1_1_0_c1_v2_3044a04f5ccf	GSE178341	Colorectal cancer	epithelial_solid_default	1330	109	1173	success	109	skipped_insufficient_cells	0	1330	0	0
GSE178341|GSE178341__C144_T_1_1_1_c1_v2	GSE178341_GSE178341__C144_T_1_1_1_c1_v2_106115b82119	GSE178341	Colorectal cancer	epithelial_solid_default	926	9	882	skipped_insufficient_cells	0	skipped_insufficient_cells	0	926	0	0
GSE178341|GSE178341__C145_T_1_1_0_c1_v2	GSE178341_GSE178341__C145_T_1_1_0_c1_v2_5a3c25cdb143	GSE178341	Colorectal cancer	epithelial_solid_default	1667	1303	182	success	1303	success	1303	1667	0	0
GSE178341|GSE178341__C145_T_1_1_1_c1_v2	GSE178341_GSE178341__C145_T_1_1_1_c1_v2_d7527f7d0b76	GSE178341	Colorectal cancer	epithelial_solid_default	657	296	288	success	296	success	296	657	0	0
GSE178341|GSE178341__C146_T_1_1_0_c1_v2	GSE178341_GSE178341__C146_T_1_1_0_c1_v2_d6c5b6588a25	GSE178341	Colorectal cancer	epithelial_solid_default	1762	809	778	success	809	success	809	1762	0	0
GSE178341|GSE178341__C146_T_1_1_1_c1_v2	GSE178341_GSE178341__C146_T_1_1_1_c1_v2_1fe70c424525	GSE178341	Colorectal cancer	epithelial_solid_default	807	211	502	success	211	success	211	807	0	0
GSE178341|GSE178341__C147_T_1_1_0_c1_v2	GSE178341_GSE178341__C147_T_1_1_0_c1_v2_65e0a6be13bd	GSE178341	Colorectal cancer	epithelial_solid_default	1527	1022	410	success	1022	success	1022	1527	0	0
GSE178341|GSE178341__C147_T_1_1_1_c1_v2	GSE178341_GSE178341__C147_T_1_1_1_c1_v2_4cb9722bd726	GSE178341	Colorectal cancer	epithelial_solid_default	1134	328	716	success	328	success	328	1134	0	0
GSE178341|GSE178341__C149_T_1_1_0_c1_v2	GSE178341_GSE178341__C149_T_1_1_0_c1_v2_c98b9b4ffa6a	GSE178341	Colorectal cancer	epithelial_solid_default	1114	144	834	success	144	skipped_insufficient_cells	0	1114	0	0
GSE178341|GSE178341__C149_T_1_1_1_c1_v2	GSE178341_GSE178341__C149_T_1_1_1_c1_v2_3be1b524b49d	GSE178341	Colorectal cancer	epithelial_solid_default	845	39	666	success	39	skipped_insufficient_cells	0	845	0	0
GSE178341|GSE178341__C150_T_1_1_0_c1_v2	GSE178341_GSE178341__C150_T_1_1_0_c1_v2_0eddeb8c5716	GSE178341	Colorectal cancer	epithelial_solid_default	1196	1006	126	success	1006	success	1006	1196	0	0
GSE178341|GSE178341__C150_T_1_1_1_c1_v2	GSE178341_GSE178341__C150_T_1_1_1_c1_v2_fa79ad1752a0	GSE178341	Colorectal cancer	epithelial_solid_default	457	158	244	success	158	skipped_insufficient_cells	0	457	0	0
GSE178341|GSE178341__C151_N_0_0_0_c1_v2	GSE178341_GSE178341__C151_N_0_0_0_c1_v2_964d3a3d1084	GSE178341	Colorectal cancer	epithelial_solid_default	1726	1140	462	success	1140	success	1140	1726	0	0
GSE178341|GSE178341__C151_T_0_0_0_c1_v2	GSE178341_GSE178341__C151_T_0_0_0_c1_v2_88a1bea7d833	GSE178341	Colorectal cancer	epithelial_solid_default	313	252	53	success	252	success	252	313	0	0
GSE178341|GSE178341__C152_N_0_0_0_c1_v2	GSE178341_GSE178341__C152_N_0_0_0_c1_v2_867620bf8361	GSE178341	Colorectal cancer	epithelial_solid_default	744	613	54	success	613	success	613	744	0	0
GSE178341|GSE178341__C152_T_0_0_0_c1_v2	GSE178341_GSE178341__C152_T_0_0_0_c1_v2_9ece5ac62468	GSE178341	Colorectal cancer	epithelial_solid_default	880	541	260	success	541	success	541	880	0	0
GSE178341|GSE178341__C153_T_1_1_0_c1_v2	GSE178341_GSE178341__C153_T_1_1_0_c1_v2_5b3a0a651910	GSE178341	Colorectal cancer	epithelial_solid_default	1647	1285	198	success	1285	success	1285	1647	0	0
GSE178341|GSE178341__C153_T_1_1_1_c1_v2	GSE178341_GSE178341__C153_T_1_1_1_c1_v2_8eb3a0fe61bc	GSE178341	Colorectal cancer	epithelial_solid_default	1268	156	967	success	156	skipped_insufficient_cells	0	1268	0	0
GSE178341|GSE178341__C154_T_1_1_0_c1_v3	GSE178341_GSE178341__C154_T_1_1_0_c1_v3_9db1fa6e04f3	GSE178341	Colorectal cancer	epithelial_solid_default	2084	1241	663	success	1241	success	1241	2084	0	0
GSE178341|GSE178341__C155_N_0_0_0_c1_v3	GSE178341_GSE178341__C155_N_0_0_0_c1_v3_eb770842cc64	GSE178341	Colorectal cancer	epithelial_solid_default	557	97	292	success	97	skipped_insufficient_cells	0	557	0	0
GSE178341|GSE178341__C155_T_0_0_0_c1_v3	GSE178341_GSE178341__C155_T_0_0_0_c1_v3_f4070ab4379b	GSE178341	Colorectal cancer	epithelial_solid_default	2192	424	1395	success	424	success	424	2192	0	0
GSE178341|GSE178341__C156_T_1_1_0_c1_v3	GSE178341_GSE178341__C156_T_1_1_0_c1_v3_beb7020997a2	GSE178341	Colorectal cancer	epithelial_solid_default	1552	122	991	success	122	skipped_insufficient_cells	0	1552	0	0
GSE178341|GSE178341__C156_T_1_1_1_c1_v3	GSE178341_GSE178341__C156_T_1_1_1_c1_v3_7a1c81dce641	GSE178341	Colorectal cancer	epithelial_solid_default	820	8	538	skipped_insufficient_cells	0	skipped_insufficient_cells	0	820	0	0
GSE178341|GSE178341__C157_N_0_0_0_c1_v3	GSE178341_GSE178341__C157_N_0_0_0_c1_v3_2badab8ba2af	GSE178341	Colorectal cancer	epithelial_solid_default	1114	205	495	success	205	success	205	1114	0	0
GSE178341|GSE178341__C157_T_0_0_0_c1_v3	GSE178341_GSE178341__C157_T_0_0_0_c1_v3_46d26ae7d036	GSE178341	Colorectal cancer	epithelial_solid_default	1689	118	852	success	118	skipped_insufficient_cells	0	1689	0	0
GSE178341|GSE178341__C158_T_1_1_0_c1_v3	GSE178341_GSE178341__C158_T_1_1_0_c1_v3_735c96cdf792	GSE178341	Colorectal cancer	epithelial_solid_default	755	320	227	success	320	success	320	755	0	0
GSE178341|GSE178341__C158_T_1_1_1_c1_v3	GSE178341_GSE178341__C158_T_1_1_1_c1_v3_27b5df9fdef2	GSE178341	Colorectal cancer	epithelial_solid_default	749	54	351	success	54	skipped_insufficient_cells	0	749	0	0
GSE178341|GSE178341__C159_T_1_1_0_c1_v3	GSE178341_GSE178341__C159_T_1_1_0_c1_v3_1d49029e52f5	GSE178341	Colorectal cancer	epithelial_solid_default	626	163	357	success	163	skipped_insufficient_cells	0	626	0	0
GSE178341|GSE178341__C159_T_1_1_1_c1_v3	GSE178341_GSE178341__C159_T_1_1_1_c1_v3_770e9ff33778	GSE178341	Colorectal cancer	epithelial_solid_default	556	20	414	skipped_insufficient_cells	0	skipped_insufficient_cells	0	556	0	0
GSE178341|GSE178341__C160_T_1_1_0_c1_v3	GSE178341_GSE178341__C160_T_1_1_0_c1_v3_a4590e180913	GSE178341	Colorectal cancer	epithelial_solid_default	2312	1121	761	success	1121	success	1121	2312	0	0
GSE178341|GSE178341__C161_T_1_1_0_c1_v3	GSE178341_GSE178341__C161_T_1_1_0_c1_v3_8a05aa6d424d	GSE178341	Colorectal cancer	epithelial_solid_default	1463	877	325	success	877	success	877	1463	0	0
GSE178341|GSE178341__C162_N_0_0_0_c1_v3	GSE178341_GSE178341__C162_N_0_0_0_c1_v3_04030fd2493b	GSE178341	Colorectal cancer	epithelial_solid_default	1727	8	1464	skipped_insufficient_cells	0	skipped_insufficient_cells	0	1727	0	0
GSE178341|GSE178341__C162_N_0_0_0_c2_v2	GSE178341_GSE178341__C162_N_0_0_0_c2_v2_b22e1e94670c	GSE178341	Colorectal cancer	epithelial_solid_default	1690	14	1449	skipped_insufficient_cells	0	skipped_insufficient_cells	0	1690	0	0
GSE178341|GSE178341__C162_T_0_0_0_c1_v3	GSE178341_GSE178341__C162_T_0_0_0_c1_v3_6f6ac25560fe	GSE178341	Colorectal cancer	epithelial_solid_default	2242	826	841	success	826	success	826	2242	0	0
GSE178341|GSE178341__C162_T_0_0_0_c2_v2	GSE178341_GSE178341__C162_T_0_0_0_c2_v2_efb4a8a07fa7	GSE178341	Colorectal cancer	epithelial_solid_default	2711	1505	774	success	1505	success	1505	2711	0	0
GSE178341|GSE178341__C162_T_0_0_1_c1_v3	GSE178341_GSE178341__C162_T_0_0_1_c1_v3_84b96089a4b1	GSE178341	Colorectal cancer	epithelial_solid_default	2180	455	1123	success	455	success	455	2180	0	0
GSE178341|GSE178341__C162_T_0_0_1_c2_v2	GSE178341_GSE178341__C162_T_0_0_1_c2_v2_3739c93015d9	GSE178341	Colorectal cancer	epithelial_solid_default	2227	1143	773	success	1143	success	1143	2227	0	0
GSE178341|GSE178341__C163_T_1_1_0_c1_v3	GSE178341_GSE178341__C163_T_1_1_0_c1_v3_3b67b2dcbede	GSE178341	Colorectal cancer	epithelial_solid_default	2721	774	1688	success	774	success	774	2721	0	0
GSE178341|GSE178341__C164_T_1_1_0_c1_v3	GSE178341_GSE178341__C164_T_1_1_0_c1_v3_bd94d5e9969c	GSE178341	Colorectal cancer	epithelial_solid_default	2195	325	1644	success	325	success	325	2195	0	0
GSE178341|GSE178341__C165_N_0_0_0_c1_v3	GSE178341_GSE178341__C165_N_0_0_0_c1_v3_5a2da5d726f9	GSE178341	Colorectal cancer	epithelial_solid_default	822	47	509	success	47	skipped_insufficient_cells	0	822	0	0
GSE178341|GSE178341__C165_T_0_0_0_c1_v3	GSE178341_GSE178341__C165_T_0_0_0_c1_v3_1f8814b4b7de	GSE178341	Colorectal cancer	epithelial_solid_default	1214	509	381	success	509	success	509	1214	0	0
GSE178341|GSE178341__C165_T_0_0_1_c1_v3	GSE178341_GSE178341__C165_T_0_0_1_c1_v3_94f78aa5d267	GSE178341	Colorectal cancer	epithelial_solid_default	816	85	454	success	85	skipped_insufficient_cells	0	816	0	0
GSE178341|GSE178341__C166_T_0_0_0_c1_v3	GSE178341_GSE178341__C166_T_0_0_0_c1_v3_aaf8e9f95a0c	GSE178341	Colorectal cancer	epithelial_solid_default	3626	3371	105	success	3371	success	3371	3626	0	0
GSE178341|GSE178341__C167_T_1_1_0_c1_v3	GSE178341_GSE178341__C167_T_1_1_0_c1_v3_3e9c9a63aeaa	GSE178341	Colorectal cancer	epithelial_solid_default	856	45	718	success	45	skipped_insufficient_cells	0	856	0	0
GSE178341|GSE178341__C168_T_1_1_0_c1_v3	GSE178341_GSE178341__C168_T_1_1_0_c1_v3_c3c2afdd3e1a	GSE178341	Colorectal cancer	epithelial_solid_default	1840	277	943	success	277	success	277	1840	0	0
GSE178341|GSE178341__C169_T_1_1_0_c1_v3	GSE178341_GSE178341__C169_T_1_1_0_c1_v3_62f8fc87be6d	GSE178341	Colorectal cancer	epithelial_solid_default	1405	145	996	success	145	skipped_insufficient_cells	0	1405	0	0
GSE178341|GSE178341__C170_N_0_0_0_c1_v3	GSE178341_GSE178341__C170_N_0_0_0_c1_v3_9f5a386ee543	GSE178341	Colorectal cancer	epithelial_solid_default	1668	12	904	skipped_insufficient_cells	0	skipped_insufficient_cells	0	1668	0	0
GSE178341|GSE178341__C170_T_0_0_0_c1_v3	GSE178341_GSE178341__C170_T_0_0_0_c1_v3_6f10f7adc29a	GSE178341	Colorectal cancer	epithelial_solid_default	2954	1143	1041	success	1143	success	1143	2954	0	0
GSE178341|GSE178341__C170_T_0_0_1_c1_v3	GSE178341_GSE178341__C170_T_0_0_1_c1_v3_8edc872382ad	GSE178341	Colorectal cancer	epithelial_solid_default	2925	254	1663	success	254	success	254	2925	0	0
GSE178341|GSE178341__C171_TA_1_1_0_c1_v3	GSE178341_GSE178341__C171_TA_1_1_0_c1_v3_7745e774047e	GSE178341	Colorectal cancer	epithelial_solid_default	1828	427	1207	success	427	success	427	1828	0	0
GSE178341|GSE178341__C171_TA_1_1_1_c1_v3	GSE178341_GSE178341__C171_TA_1_1_1_c1_v3_bedcaafd844b	GSE178341	Colorectal cancer	epithelial_solid_default	5181	26	5086	skipped_insufficient_cells	0	skipped_insufficient_cells	0	5181	0	0
GSE178341|GSE178341__C171_TB_1_1_0_c1_v3	GSE178341_GSE178341__C171_TB_1_1_0_c1_v3_3f18a87fe3a2	GSE178341	Colorectal cancer	epithelial_solid_default	1111	342	643	success	342	success	342	1111	0	0
GSE178341|GSE178341__C171_TB_1_1_1_c1_v3	GSE178341_GSE178341__C171_TB_1_1_1_c1_v3_66baf069d1a3	GSE178341	Colorectal cancer	epithelial_solid_default	1466	312	1031	success	312	success	312	1466	0	0
GSE178341|GSE178341__C172_T_0_0_0_c1_v3	GSE178341_GSE178341__C172_T_0_0_0_c1_v3_87637a655f6d	GSE178341	Colorectal cancer	epithelial_solid_default	1007	159	681	success	159	skipped_insufficient_cells	0	1007	0	0
GSE178341|GSE178341__C173_T_0_0_0_c1_v3	GSE178341_GSE178341__C173_T_0_0_0_c1_v3_4f5b7614a24c	GSE178341	Colorectal cancer	epithelial_solid_default	1587	271	963	success	271	success	271	1587	0	0
GSE273127|GSE273127__GSM8422221_EC01	GSE273127_GSE273127__GSM8422221_EC01_3e043bb170f6	GSE273127	Esophageal cancer	epithelial_solid_default	2727	1088	873	success	1088	success	1088	2727	0	0
GSE273127|GSE273127__GSM8422222_EC02	GSE273127_GSE273127__GSM8422222_EC02_e6f367086be9	GSE273127	Esophageal cancer	epithelial_solid_default	4454	391	2972	success	391	success	391	4454	0	0
GSE273127|GSE273127__GSM8422223_EC03	GSE273127_GSE273127__GSM8422223_EC03_afed2040c321	GSE273127	Esophageal cancer	epithelial_solid_default	3738	454	2383	success	454	success	454	3738	0	0
GSE273127|GSE273127__GSM8422224_EC04	GSE273127_GSE273127__GSM8422224_EC04_124474aabbdc	GSE273127	Esophageal cancer	epithelial_solid_default	2032	339	982	success	339	success	339	2032	0	0
GSE273127|GSE273127__GSM8422225_EC05	GSE273127_GSE273127__GSM8422225_EC05_cc50f26ffc25	GSE273127	Esophageal cancer	epithelial_solid_default	3202	2254	534	success	2254	success	2254	3202	0	0
GSE273127|GSE273127__GSM8422226_EC06	GSE273127_GSE273127__GSM8422226_EC06_92b9de0c47dd	GSE273127	Esophageal cancer	epithelial_solid_default	3179	1380	1107	success	1380	success	1380	3179	0	0
GSE273127|GSE273127__GSM8422227_EC07	GSE273127_GSE273127__GSM8422227_EC07_2c79db4920a3	GSE273127	Esophageal cancer	epithelial_solid_default	6354	448	5155	success	448	success	448	6354	0	0
GSE273127|GSE273127__GSM8422228_EC08	GSE273127_GSE273127__GSM8422228_EC08_d5868506de46	GSE273127	Esophageal cancer	epithelial_solid_default	9304	6453	1859	success	6453	success	6453	9304	0	0
GSE273127|GSE273127__GSM8422229_EC09	GSE273127_GSE273127__GSM8422229_EC09_2fe1057291dc	GSE273127	Esophageal cancer	epithelial_solid_default	9092	5858	2190	success	5858	success	5858	9092	0	0
GSE273127|GSE273127__GSM8422230_EC11	GSE273127_GSE273127__GSM8422230_EC11_ce216857836c	GSE273127	Esophageal cancer	epithelial_solid_default	7890	410	3778	success	410	success	410	7890	0	0
GSE273127|GSE273127__GSM8422231_EC12	GSE273127_GSE273127__GSM8422231_EC12_c7ec698c2493	GSE273127	Esophageal cancer	epithelial_solid_default	9050	3507	3794	success	3507	success	3507	9050	0	0
GSE163558|GSM5004180_PT1	GSE163558_GSM5004180_PT1_76ceb686cba7	GSE163558	Gastric cancer	epithelial_solid_default	2175	211	883	success	211	success	211	2175	0	0
GSE163558|GSM5004181_PT2	GSE163558_GSM5004181_PT2_cf5c6de339fb	GSE163558	Gastric cancer	epithelial_solid_default	6175	1975	2186	success	1975	success	1975	6175	0	0
GSE163558|GSM5004182_PT3	GSE163558_GSM5004182_PT3_c50a37f3e052	GSE163558	Gastric cancer	epithelial_solid_default	2532	46	2167	success	46	skipped_insufficient_cells	0	2532	0	0
GSE163558|GSM5004183_NT1	GSE163558_GSM5004183_NT1_4b0fd21f404d	GSE163558	Gastric cancer	epithelial_solid_default	2026	69	1744	success	69	skipped_insufficient_cells	0	2026	0	0
GSE163558|GSM5004184_LN1	GSE163558_GSM5004184_LN1_d8ab21dc4492	GSE163558	Gastric cancer	epithelial_solid_default	3712	4	3468	skipped_insufficient_cells	0	skipped_insufficient_cells	0	3712	0	0
GSE163558|GSM5004185_LN2	GSE163558_GSM5004185_LN2_f3ce7e3c59fc	GSE163558	Gastric cancer	epithelial_solid_default	7090	26	6267	skipped_insufficient_cells	0	skipped_insufficient_cells	0	7090	0	0
GSE163558|GSM5004186_O1	GSE163558_GSM5004186_O1_f75711116c37	GSE163558	Gastric cancer	epithelial_solid_default	1569	432	647	success	432	success	432	1569	0	0
GSE163558|GSM5004187_P1	GSE163558_GSM5004187_P1_d6d66e9b95dd	GSE163558	Gastric cancer	epithelial_solid_default	3708	143	2802	success	143	skipped_insufficient_cells	0	3708	0	0
GSE163558|GSM5004188_Li1	GSE163558_GSM5004188_Li1_8d025f9e1471	GSE163558	Gastric cancer	epithelial_solid_default	1179	4	881	skipped_insufficient_cells	0	skipped_insufficient_cells	0	1179	0	0
GSE163558|GSM5004189_Li2	GSE163558_GSM5004189_Li2_2fefcafdc7a0	GSE163558	Gastric cancer	epithelial_solid_default	9579	17	7786	skipped_insufficient_cells	0	skipped_insufficient_cells	0	9579	0	0
GSE183904|GSE183904__GSM5573466_sample1	GSE183904_GSE183904__GSM5573466_sample1_b792fbeb732e	GSE183904	Gastric cancer	epithelial_solid_default	1802	475	1074	success	475	success	475	1802	0	0
GSE183904|GSE183904__GSM5573467_sample2	GSE183904_GSE183904__GSM5573467_sample2_5d4b99692696	GSE183904	Gastric cancer	epithelial_solid_default	1794	122	1476	success	122	skipped_insufficient_cells	0	1794	0	0
GSE183904|GSE183904__GSM5573468_sample3	GSE183904_GSE183904__GSM5573468_sample3_3fec41da5626	GSE183904	Gastric cancer	epithelial_solid_default	2073	170	1252	success	170	skipped_insufficient_cells	0	2073	0	0
GSE183904|GSE183904__GSM5573469_sample4	GSE183904_GSE183904__GSM5573469_sample4_fe95e603d603	GSE183904	Gastric cancer	epithelial_solid_default	1427	439	824	success	439	success	439	1427	0	0
GSE183904|GSE183904__GSM5573470_sample5	GSE183904_GSE183904__GSM5573470_sample5_a5ff775c9c1b	GSE183904	Gastric cancer	epithelial_solid_default	2118	338	1355	success	338	success	338	2118	0	0
GSE183904|GSE183904__GSM5573471_sample6	GSE183904_GSE183904__GSM5573471_sample6_843214a70d4a	GSE183904	Gastric cancer	epithelial_solid_default	1221	187	814	success	187	skipped_insufficient_cells	0	1221	0	0
GSE183904|GSE183904__GSM5573472_sample7	GSE183904_GSE183904__GSM5573472_sample7_f72f949cfd8b	GSE183904	Gastric cancer	epithelial_solid_default	1341	402	688	success	402	success	402	1341	0	0
GSE183904|GSE183904__GSM5573473_sample8	GSE183904_GSE183904__GSM5573473_sample8_87435bf70f1b	GSE183904	Gastric cancer	epithelial_solid_default	4860	163	3635	success	163	skipped_insufficient_cells	0	4860	0	0
GSE183904|GSE183904__GSM5573474_sample9	GSE183904_GSE183904__GSM5573474_sample9_2e5bf0177de6	GSE183904	Gastric cancer	epithelial_solid_default	1980	691	919	success	691	success	691	1980	0	0
GSE183904|GSE183904__GSM5573475_sample10	GSE183904_GSE183904__GSM5573475_sample10_df2420637cb1	GSE183904	Gastric cancer	epithelial_solid_default	1528	154	1177	success	154	skipped_insufficient_cells	0	1528	0	0
GSE183904|GSE183904__GSM5573476_sample11	GSE183904_GSE183904__GSM5573476_sample11_989703b13b67	GSE183904	Gastric cancer	epithelial_solid_default	693	23	412	skipped_insufficient_cells	0	skipped_insufficient_cells	0	693	0	0
GSE183904|GSE183904__GSM5573477_sample12	GSE183904_GSE183904__GSM5573477_sample12_13711b3df76a	GSE183904	Gastric cancer	epithelial_solid_default	437	21	282	skipped_insufficient_cells	0	skipped_insufficient_cells	0	437	0	0
GSE183904|GSE183904__GSM5573478_sample13	GSE183904_GSE183904__GSM5573478_sample13_3b8f7614f1d5	GSE183904	Gastric cancer	epithelial_solid_default	1197	114	755	success	114	skipped_insufficient_cells	0	1197	0	0
GSE183904|GSE183904__GSM5573479_sample14	GSE183904_GSE183904__GSM5573479_sample14_42f1b89fe3af	GSE183904	Gastric cancer	epithelial_solid_default	5293	551	4123	success	551	success	551	5293	0	0
GSE183904|GSE183904__GSM5573480_sample15	GSE183904_GSE183904__GSM5573480_sample15_6c74c9b0fc79	GSE183904	Gastric cancer	epithelial_solid_default	8996	410	7209	success	410	success	410	8996	0	0
GSE183904|GSE183904__GSM5573481_sample16	GSE183904_GSE183904__GSM5573481_sample16_e7e548cb114d	GSE183904	Gastric cancer	epithelial_solid_default	1054	182	677	success	182	skipped_insufficient_cells	0	1054	0	0
GSE183904|GSE183904__GSM5573482_sample17	GSE183904_GSE183904__GSM5573482_sample17_2c52434a666e	GSE183904	Gastric cancer	epithelial_solid_default	6524	419	2935	success	419	success	419	6524	0	0
GSE183904|GSE183904__GSM5573483_sample18	GSE183904_GSE183904__GSM5573483_sample18_035e5409fac2	GSE183904	Gastric cancer	epithelial_solid_default	3839	612	2340	success	612	success	612	3839	0	0
GSE183904|GSE183904__GSM5573484_sample19	GSE183904_GSE183904__GSM5573484_sample19_bcdd9dcacc73	GSE183904	Gastric cancer	epithelial_solid_default	962	1	222	skipped_insufficient_cells	0	skipped_insufficient_cells	0	962	0	0
GSE183904|GSE183904__GSM5573485_sample20	GSE183904_GSE183904__GSM5573485_sample20_aeddab6d2cb2	GSE183904	Gastric cancer	epithelial_solid_default	3221	30	2485	success	30	skipped_insufficient_cells	0	3221	0	0
GSE183904|GSE183904__GSM5573486_sample21	GSE183904_GSE183904__GSM5573486_sample21_cd5e17ce42ba	GSE183904	Gastric cancer	epithelial_solid_default	1253	484	555	success	484	success	484	1253	0	0
GSE183904|GSE183904__GSM5573487_sample22	GSE183904_GSE183904__GSM5573487_sample22_85ed176c1861	GSE183904	Gastric cancer	epithelial_solid_default	327	4	240	skipped_insufficient_cells	0	skipped_insufficient_cells	0	327	0	0
GSE183904|GSE183904__GSM5573488_sample23	GSE183904_GSE183904__GSM5573488_sample23_009c71feb79b	GSE183904	Gastric cancer	epithelial_solid_default	2679	553	634	success	553	success	553	2679	0	0
GSE183904|GSE183904__GSM5573489_sample24	GSE183904_GSE183904__GSM5573489_sample24_fd5f255136eb	GSE183904	Gastric cancer	epithelial_solid_default	1670	276	985	success	276	success	276	1670	0	0
GSE183904|GSE183904__GSM5573490_sample25	GSE183904_GSE183904__GSM5573490_sample25_e939c7809197	GSE183904	Gastric cancer	epithelial_solid_default	2850	616	1194	success	616	success	616	2850	0	0
GSE183904|GSE183904__GSM5573491_sample26	GSE183904_GSE183904__GSM5573491_sample26_b5a896da1f42	GSE183904	Gastric cancer	epithelial_solid_default	1528	154	999	success	154	skipped_insufficient_cells	0	1528	0	0
GSE183904|GSE183904__GSM5573492_sample27	GSE183904_GSE183904__GSM5573492_sample27_b959f7bba763	GSE183904	Gastric cancer	epithelial_solid_default	3053	43	2209	success	43	skipped_insufficient_cells	0	3053	0	0
GSE183904|GSE183904__GSM5573493_sample28	GSE183904_GSE183904__GSM5573493_sample28_1159b47c1340	GSE183904	Gastric cancer	epithelial_solid_default	3820	317	2786	success	317	success	317	3820	0	0
